,0,1,2,3,4,5,6,7
261,0.3965788,0.27885064,0.062433228,-0.43424135,0.49363154,0.005684294,-1.6588905,0.46871433
262,0.29854953,0.041084994,-0.37789077,0.10058903,0.43864465,0.20893778,-0.79364324,-0.45957705
263,-0.16489317,0.34068096,0.7161469,-0.24118215,1.0794734,1.1683764,-1.7645556,-1.4093373
264,0.006759148,1.3516521,-1.1100332,-0.9386302,-0.04331269,0.25983727,0.22259733,-1.2374744
265,-0.518689,-0.8005401,0.56679565,-0.59854174,0.106211364,0.02448732,0.090076186,-1.4625373
266,1.1243207,0.2358085,1.272068,-1.3691311,0.060789548,-1.8222511,-0.049107663,0.24738696
267,0.68478286,-0.5721009,0.31498167,0.7737667,1.7418725,-0.9729742,0.9793289,-0.41386685
268,0.83144563,-0.090142705,0.10099928,1.1626341,-0.32109767,-0.9682586,0.40412056,-1.7399818
269,-0.37804878,0.24647784,1.069236,-0.37707233,0.52777666,1.1063668,0.5514925,2.0902462
270,1.5961722,1.0027866,0.21680385,-1.3368937,-0.08388381,0.8673671,1.1763256,-1.0576118
271,-0.18162607,-0.8696819,2.1715782,0.6320219,-0.31100482,0.7851236,0.88339925,0.66803974
272,0.6058408,0.8108023,-1.3277594,1.6689515,-0.29412982,-1.8712438,-0.4369205,0.0063362196
273,0.6615771,-0.049735278,-1.3741326,-0.9323017,0.6816718,-0.3751607,-1.2696358,-0.40426934
274,-0.5818985,2.0981767,1.9125255,0.043472327,1.2967302,0.47982457,1.2978743,1.3465858
275,-1.1200302,0.16760069,-1.5628463,-0.80321836,-0.70046943,-0.32778138,0.083251595,0.9877899
276,1.4028571,-0.15681352,0.5571143,-0.8920993,1.4786577,-0.22732863,0.6115807,-0.69219077
277,1.9678291,-0.6713793,-0.14171878,-1.9974093,-1.9734935,-1.6506904,2.5322924,-0.71302694
278,0.6196818,0.5930097,0.80417573,-0.61696213,1.013295,-0.061954074,-0.1935,-0.44134673
279,0.95314324,-0.9749012,0.08973494,0.9874356,1.7543645,-0.15310746,-1.0068548,-1.8236927
280,0.8524226,0.12181299,-1.1855136,-0.2803854,1.6077908,-0.121294215,-0.3189264,0.93812525
281,-0.16888802,-1.2317566,0.37039307,0.7733566,-1.3605288,0.17950922,-0.2599048,0.5825057
282,-1.4207617,0.28807536,0.08739759,-0.29197156,0.3747557,-0.41372,0.41761872,-0.42018616
283,-0.83100295,-0.15459728,0.6839696,-0.6822686,-0.43170688,0.30816892,-0.014528087,0.9047961
284,1.5676711,2.0392358,0.21200219,1.3448362,0.6038671,-1.344401,0.02608651,-0.86614907
285,-0.6217215,-0.5543883,-0.3339102,0.2063475,-0.3439483,-0.2543511,0.4392147,0.5646352
286,-0.68947464,-0.9103837,0.46500534,-1.5186086,0.8395706,0.11714448,-0.053554457,-2.7735171
287,0.8181086,1.2519848,-1.3045797,-0.068208896,-0.10138101,1.8396602,1.2258509,-0.44684407
288,1.0180025,-1.4284041,1.5112883,-1.8872302,0.45660993,1.9070609,-0.81293255,-1.1949714
289,0.11160863,1.1035037,-0.6437329,0.8833351,0.9775701,-0.81965953,0.95167404,0.35180047
290,0.8228142,1.5155439,1.6255627,-0.8996901,-0.74899757,-0.40090066,0.6379905,-1.4152659
291,-0.56532526,-0.9420786,0.48313823,0.8463638,-0.75730646,-0.6408929,-0.022566626,1.2394257
292,1.0706016,0.7442275,-1.006798,0.7530774,0.058553606,-0.45180672,-1.8165462,-1.1216902
293,0.44241124,0.31844044,1.4656184,-1.7896808,-0.61147,1.2930197,-0.81398207,-0.9912251
294,1.4981604,0.9524488,-0.53194934,0.81029844,0.52879596,-1.8254093,0.84626603,1.4610927
295,-0.22509664,1.4123222,0.023850039,-1.0494779,0.3703684,0.7970818,0.55678004,0.16849291
296,0.8754854,-0.61675423,0.70094717,-0.90856147,1.1263224,-0.48074138,-0.43658036,-0.97405523
297,-0.4654125,-1.396584,1.1216354,-0.22713068,-0.48611328,-1.7946689,0.018546693,-2.4522157
298,-0.36660376,-0.29295468,-0.902876,-1.5958173,-1.1255866,1.2519555,0.73930013,-1.3328835
299,1.6777931,0.095243186,0.089793995,-1.0484353,-2.6584468,-1.9650763,0.51601344,1.2712531
300,1.3199236,-1.1980716,0.99304134,-0.6472494,-0.680998,1.1564614,0.72681385,-0.06987062
301,0.5456015,-0.6816447,-1.694076,-2.2492313,-0.083631665,-1.4512812,-0.48775104,1.0248116
302,-0.015581273,0.4918897,-1.0763496,-0.60969067,-0.13902667,1.053772,-1.3837656,0.5183713
303,1.3927636,-0.41858244,-1.0999458,-0.66555834,-0.76657516,1.5599864,-1.688644,-0.64659894
304,-0.26180476,0.9600459,-0.29145637,-0.8639363,1.6613178,-1.2529908,-1.2218615,0.89405304
305,-0.025090352,1.6036035,-0.8060225,0.46256346,1.3537936,1.6441692,0.02877749,-0.6644508
306,0.07111388,-1.3157773,-1.8806946,-0.22372895,0.73570377,-1.1261374,-0.63986236,0.27884126
307,0.6019361,1.6367289,1.7177113,0.70069146,-1.3922933,-1.0271223,1.2436031,-1.6362233
308,1.026689,1.0935849,-0.92168766,-0.15467086,0.68321955,-1.2624971,-0.22320415,-0.026058203
309,-0.15888259,-0.9142286,-0.2579502,0.35530794,-0.26414487,1.6688671,-0.40022206,-0.06427063
310,-1.2293082,-1.0180469,0.36653492,0.68743527,1.1985065,1.134165,-0.906965,-0.44858807
311,-1.9262393,-0.75485855,-1.0165495,-0.5428365,1.9887528,-0.2122179,-1.2536582,-0.4902597
312,0.47664982,0.6582889,-2.3940852,-0.040828526,-1.286474,0.38948315,0.31065845,-0.1502942
313,0.93384063,-1.0249158,-1.2558302,0.09666847,0.8424575,0.07182669,-1.6919639,-0.33596572
314,-0.21607776,1.1281154,-1.0495639,0.13158666,0.62685096,1.6117742,-0.48550525,-1.7095217
315,0.8329388,-0.7593211,-0.9482321,1.4233302,-1.6043557,2.8171363,-0.22566329,0.8173834
316,0.47557345,0.09095928,-0.221119,1.0536866,0.8734715,-0.13378356,-0.8894481,0.6592825
317,1.5936176,0.18290615,-0.57840633,0.43213627,-0.9842476,0.19854873,0.33604342,-1.3000531
318,0.6987277,0.4650348,-1.9346312,1.4137405,-0.117586814,0.08248977,-1.4680103,-1.715046
319,0.5021115,1.8387864,-1.0615892,1.636735,0.077148095,-0.7274102,1.3217617,1.3635541
320,-1.1030945,-0.35228333,-0.54149747,1.0715706,0.05438128,0.43210694,0.29850748,-0.34763655
321,0.45066404,-0.5336515,0.17820702,-2.269594,-0.37049568,0.72931135,0.9563268,0.29091135
322,0.3518818,-0.44685858,0.3437001,1.2806065,-0.19807233,0.8509225,0.26510078,1.4142158
323,0.51928174,0.40060204,0.011962041,-0.8298786,1.3773754,0.10691213,2.5038607,-0.27105838
324,-0.60055983,-1.8544388,0.58726424,-0.548982,1.558963,-0.10517881,-0.711651,-0.80403847
325,-0.79813755,-1.3031471,0.45145485,-0.5329362,-0.88625556,0.24621083,0.006053483,1.1442871
326,0.16743483,-1.32737,-1.607426,-1.3930374,-1.1521597,0.33360028,-0.17211498,0.21170713
327,-1.8604528,1.4391373,-1.5229607,0.87403715,-0.06119384,-0.24823329,0.8367765,0.21469487
328,1.2171515,-0.31679612,0.5572426,1.7448728,-0.9811351,-0.9378253,0.50967646,-0.68093336
329,1.4496819,-0.4025007,0.8514855,-1.135428,-1.181033,0.69958216,1.2186909,0.91909677
330,-1.2452509,-0.4297832,-1.5390211,0.7854692,0.8742565,-0.38419086,0.25004414,-0.47862196
331,1.3885045,-0.23672383,-0.33971483,-0.24049118,-0.96574867,0.6361683,0.5757048,0.6399382
332,2.7356312,-0.45351163,-1.1356748,0.5160007,-0.43053937,-1.5003575,0.68037355,-1.291991
333,-1.8310915,-1.6904837,-0.87512624,-0.70437735,-0.9690145,0.9861235,1.6086906,-0.9567673
334,-1.0969917,-0.4172222,-0.12537201,-0.74019307,-0.36204764,0.42862698,-0.3126956,2.0615652
335,-1.9666692,-0.6106028,0.30525225,0.69710857,-0.37695983,-0.64301413,0.39014596,-0.15634432
336,1.5349854,0.12948075,1.1953707,-0.29505146,-0.24891761,-0.12780857,-0.03342775,0.12668917
337,-2.5022097,-0.031042956,-0.6155654,0.20686173,0.9849218,-1.5633805,0.7231082,0.2842924
338,0.8662623,-0.79170614,-0.02974414,-1.1577332,1.8640763,-0.72199255,0.31960532,1.5780364
339,1.5695845,-0.19846085,1.1758035,-2.9683273,0.9504576,1.5590457,2.0169,-1.1962173
340,-1.1696415,0.45471427,-0.9299133,-0.61275494,1.3453871,-2.240105,-1.7400749,0.38558662
341,0.77749646,1.0773047,0.5119381,-1.1507068,-0.4169931,-2.1335754,-1.0449297,-1.0898434
342,0.7684418,0.41778085,1.2632167,0.50285244,-0.6275821,0.28421527,-0.38260478,0.13629152
343,1.1506346,-0.58318067,-1.7501161,0.06574712,2.1002622,-0.109148085,-0.19524007,-2.1459699
344,-1.0535971,-1.0183741,1.1758839,0.6699631,0.37831253,0.5522147,0.55663663,-0.1033318
345,-0.22886449,-1.0881976,-1.2624305,-0.24542817,0.44641167,-1.8359385,-0.636953,-1.5505247
346,-1.5361153,-1.1418855,-0.2597219,1.1347852,-0.1523791,-2.5723255,0.7287543,-1.5611445
347,0.7739875,0.44032967,0.05074265,1.4612485,0.45609227,0.34135953,0.5812415,-1.7516708
348,-0.15109004,-0.57146466,0.049812004,2.060446,-1.1493402,0.5220743,0.27139735,1.6588496
349,0.4178801,0.5111344,-0.78228676,-1.415469,-1.4441624,-0.06192161,-0.6813438,-1.0960402
350,1.2221029,-0.39791727,0.8062766,-0.51386696,-0.9682523,0.68315995,-0.7258715,-1.3745841
351,0.22837394,-1.3416092,1.4936335,0.12831086,-1.9881071,-1.2812754,0.19213106,0.6950529
352,-0.76751614,2.283274,0.39009762,0.3970544,-0.7869911,-0.5033866,0.6700983,0.012233183
353,1.2646031,-0.9025718,0.71988475,-1.9362559,0.84739316,-2.5691729,1.0511371,-0.7381811
354,1.103465,-1.0713321,-1.4016097,-0.31322128,-1.4441202,1.518843,-0.04637845,0.18125056
355,0.27383482,-0.34283334,-0.41818002,-0.8285861,1.5649023,0.13788939,1.2857975,0.0764305
356,-1.1571629,1.115549,-2.4410572,1.486242,-1.9609455,-0.5329644,0.21955745,-0.6632873
357,2.5352118,-0.82784975,0.016610377,0.13560662,0.53805923,1.4054555,-0.24934544,-0.23530872
358,-0.43329823,0.45624307,-2.2835383,-0.9099215,-0.6437046,0.44922835,-1.4192822,-0.2167679
359,-0.40331924,-1.6924893,-0.28343695,-0.4392037,-0.5157931,-0.20339862,0.25209728,-0.6160246
360,-0.79145956,-1.1770971,-1.8958905,-0.78039575,-0.94254476,1.0000349,1.6964154,-1.0447465
361,-1.3306459,-1.6469436,1.490837,0.7770339,-0.31393462,-1.7824229,-1.6117374,0.030856777
362,0.052440308,-0.75552833,-0.8653021,0.41950133,0.015958756,0.0007439498,-2.5172453,-0.5700003
363,0.3957709,0.94131166,-0.46960834,-0.2981877,1.3440198,1.7143958,0.53598404,-1.3422605
364,0.10583388,0.46856514,0.75033045,1.1190419,-0.7894908,-0.6821008,-0.91250587,0.03684807
365,0.4394212,0.44516352,-0.0622215,-1.491892,-1.3027458,-0.081074014,-0.4807064,1.1319516
366,-0.30730528,0.73615503,1.3441828,1.0133934,-0.8693747,0.0637742,-0.16414149,-1.2582698
367,2.0447912,0.52797425,-0.49436077,1.301329,0.27530986,1.8058697,-1.4150077,2.5129619
368,-0.18932669,1.2376065,0.9234806,0.8245712,1.225284,-0.5792374,-2.25386,0.58205575
369,-0.29324436,0.40013552,0.34788707,1.2716442,0.27352512,0.7608749,1.0815003,0.6232558
370,-0.7435618,1.2736607,1.6384854,-1.6342438,0.502725,-0.7110519,0.63036853,1.5416461
371,-0.8995577,0.8080869,0.4892562,-0.75606585,-1.0110719,-1.4195967,-1.5179652,-1.2503996
372,0.7938634,0.3695643,0.743199,-0.6807834,1.9172508,0.7543022,0.72064084,0.7266503
373,-0.03591411,-0.66891485,0.11541723,0.9103549,1.8360395,-0.7797671,-0.88017213,-0.5239167
374,-2.4675548,1.1924435,0.37413684,0.54294914,-2.1664991,0.78949714,0.03941279,0.28072083
375,-0.1675044,0.7453064,-0.5748595,-0.44395798,-0.39002776,0.39945486,-1.4197049,-0.9396056
376,-0.89616525,-0.4300247,-0.34675065,0.8385066,-0.19874927,-0.43553993,0.0503195,-0.7199727
377,0.21118529,-1.2753328,-1.1849355,0.8509067,-0.79855895,1.6885738,0.4637988,-0.51718277
378,-1.5444067,0.36045194,0.47577617,-0.05976116,-0.13368788,0.7622117,-0.91405684,1.9494795
379,-0.659811,-0.2318032,-0.10771208,0.33007365,-1.1198577,2.0950015,-0.13943967,-0.495725
380,1.0393724,-0.56012446,0.60095483,-0.3508146,-0.34299037,-0.7106755,-0.62846375,0.023909234
381,0.5584834,-1.9266063,0.6006403,0.05877246,0.66734153,-0.7306262,-0.06405174,-2.7981832
382,-0.22537014,-0.58739364,1.0776056,0.9467293,-1.024001,1.3070929,-1.1544372,0.6856934
383,-0.56004035,0.34267455,-0.04779273,-0.14063469,-1.3234999,-0.6835307,0.36224657,-1.3096694
384,0.6036052,-0.1916078,0.31370166,-1.5152807,-1.9477042,-1.763189,0.75717294,-0.4878804
385,-0.72497,-1.2751656,-1.016498,1.3383018,-0.77081877,1.102229,-0.548177,-0.0032728296
386,1.643675,-0.23064773,-0.062182173,-0.38007677,-0.54241663,0.7035116,1.7248393,-2.1440425
387,0.07641631,-0.3052699,0.6470943,0.4882234,-1.3085036,1.3927174,0.060859747,0.27725613
388,-0.19770396,-1.0161871,0.48539823,-0.4972825,2.185274,1.0439808,-0.59854215,-0.87394446
389,0.74585176,-0.22291994,1.8356705,-1.1390159,1.044807,0.19801015,1.0374851,-0.14173447
390,2.6285105,-1.0110332,-1.010569,0.58345526,-0.3641732,-0.8106131,0.20037764,-1.185762
391,-0.039434522,-1.192106,-0.07476583,-0.278732,1.3141152,0.5806193,0.967198,1.5239106
392,-4.07303,1.3479273,-0.5698566,1.4208055,0.655179,0.018408246,1.0669163,1.3176277
393,0.4799428,-0.07425703,-0.114786655,-0.18893501,0.579836,-0.12533675,-1.2594866,-1.422246
394,0.13330373,0.033325423,0.12870866,0.8781573,0.35848263,-0.11214198,0.21078703,1.8126992
395,-0.3537007,-1.0790489,-0.51947063,-0.27249664,0.58687,-1.0829482,-0.95233303,-0.92805916
396,0.23956612,-1.3707151,-0.3241205,0.252007,0.45796618,-0.6710411,-1.174072,0.22599116
397,-0.031524837,1.225414,0.06029664,-0.7046205,-1.5146365,-0.66502845,-0.66111076,-0.5741804
398,0.45346355,0.8948633,0.3792946,0.14147966,0.057740655,-1.126756,-1.3126988,-1.0513202
399,0.19178885,-0.65408754,0.36541575,0.14312251,-1.6868014,-1.6851995,-0.13911971,-0.8407036
400,0.56330854,-0.43543756,0.035953183,0.18988258,-0.12722202,-1.8448771,-0.5763198,-1.035153
401,-0.4584812,-0.08473714,0.68961877,-1.6595259,-1.0677459,0.81386757,-0.3493538,-0.31451875
402,-1.0643277,0.76813424,-0.13586159,1.5383235,-0.47715524,1.2946948,-0.19195917,0.42370883
403,0.19943926,-1.3668362,-0.5944184,0.25327092,1.1305891,-1.3731639,0.5003512,0.19309708
404,-0.33467847,-2.4428406,-0.39414662,-0.2728458,1.3231226,1.5136745,0.63912183,0.09260109
405,0.8634913,-1.8002756,1.461393,-0.52941513,-0.43063986,-0.33325198,0.45066884,0.66912407
406,-0.4525655,-0.03182467,-1.2759875,1.8090765,0.43068224,0.05588638,-0.29887784,1.2894238
407,-0.038396455,-0.08983146,-1.1487819,2.12669,1.9072757,-0.7287414,-0.13174863,0.7761209
408,1.6564463,-0.20117098,-1.1644696,-0.19520117,1.8345697,0.5922743,0.32404897,0.7073699
409,-0.23471338,-0.021905452,-0.031741247,-0.030382968,-1.0656961,-1.0959021,-0.55063987,-0.87682796
410,0.7014496,-0.071293786,-0.26824751,0.12657171,-0.26795784,-1.8973972,-0.5477383,1.027827
411,-1.1562121,0.8198295,0.44353753,-1.0152417,-0.80949706,0.92075324,-0.08624867,1.3804377
412,1.3056027,-0.6749226,0.9166125,0.039981924,0.5095467,-0.373946,-0.014301337,-1.2080033
413,1.0742143,-0.1962176,-0.5665023,0.46929464,-0.71096146,0.9041201,0.7742269,-0.16840431
414,0.8989111,-0.10284746,-0.20087467,2.2703593,0.52420694,0.88335043,0.20725429,0.25268027
415,0.20351955,0.6011229,-2.510556,0.6473811,0.08980377,-1.0417149,-1.0113178,0.20717797
416,-0.83915603,0.06669776,-1.5779636,-0.78410447,0.84700006,1.3116276,-0.14827651,1.3529681
417,0.3599726,-1.3010266,-1.4893469,-1.4688566,-0.83346045,0.7907925,0.017361525,-1.4498911
418,0.22755705,-0.1916979,-0.65766734,-1.2662307,0.7009213,-0.03314162,1.8295386,-2.4815369
419,-0.8297329,0.7711969,-1.7556921,-0.90366644,-0.49114567,-0.7939764,0.34637678,0.06393409
420,-2.5057018,-0.6560181,-1.2738224,-1.3392276,0.2277272,0.36689535,0.8686727,-0.088161014
421,0.38053355,-0.24632804,-0.4031334,-0.7867613,1.6480392,-0.93169254,-0.80453974,-0.33612505
422,0.05482379,0.16755934,-0.42920032,0.150336,1.1536517,-1.2045816,0.3440991,-0.21192847
423,1.5456163,-0.9078728,-0.9978081,0.59336954,-1.1548275,0.98085415,0.46331924,-1.8357214
424,1.2254345,-1.0362163,0.69562817,-0.3680827,0.42531437,0.21428025,-0.40748104,-0.782244
425,0.35169232,1.0854121,-2.1394877,-1.4632733,0.5216844,-0.96907485,0.031311784,1.4367678
426,0.72429067,-1.1560174,-0.036993913,0.52280015,-0.4363841,0.07948342,0.29360306,-0.495089
427,-1.5129764,0.42953953,-0.13828176,0.17124006,-1.3888357,0.22361153,-0.7867242,-0.18899892
428,-1.3845277,-0.6661861,0.11746438,0.36071974,0.9340562,-0.18321387,-1.4093546,0.9360651
429,-1.1917852,-0.5875491,-1.6400259,1.9039139,0.56213343,-0.5199658,-0.90831447,-2.9096925
430,0.2455059,0.1424078,0.064255245,0.77169776,2.7771325,0.077170394,1.5865084,-1.4202849
431,-0.8738653,0.41334283,-0.98502004,0.2633126,0.33440623,0.16108036,-0.6401718,-0.97684354
432,0.11428289,-0.9850216,1.4915421,0.6410785,1.1245394,-0.19325136,0.059316684,0.07525875
433,0.086052194,0.48271555,0.65064955,-0.45332575,0.8940917,-0.4608589,-0.96560204,-0.5888121
434,-0.22655727,-0.49637482,-0.093637615,1.2831526,1.1554878,-0.92234737,0.9406606,0.45827878
435,-1.3643587,0.53999424,-1.7319574,0.63861996,0.10960393,1.4430137,1.4302938,-0.17267561
436,-1.4948328,0.6358214,0.83223504,0.3171196,-1.6400828,-0.68032724,-0.038994282,1.0443271
437,-1.3488712,1.0952315,-1.4846799,1.1821932,-0.8677125,-1.6439524,1.456498,0.60757554
438,-0.8545605,-0.085293956,-1.2721959,-2.1973782,0.4486275,0.72727543,2.643029,-0.86361957
439,0.6302624,0.24737285,-0.7262545,0.25910106,-1.8407106,-0.6936567,0.09892263,-0.91305393
440,1.3034397,0.60386604,-0.22332963,-1.238141,0.55179244,1.158482,1.8742696,0.041396774
441,1.6634276,-1.5687723,-0.95862854,-1.0816762,-0.34242833,-1.0255566,1.2155781,0.28167504
442,-0.49161077,0.29296032,-1.538355,0.31879532,1.0783081,-0.52961946,-0.5998985,0.26816848
443,0.9320337,0.9907572,-2.242195,1.0977975,-0.94954354,0.07749428,1.1489393,-0.18836614
444,-0.6128398,2.5311143,0.14130545,-0.91450983,-0.3710395,0.37236273,0.17236221,-1.1044164
445,-1.6822056,0.7528796,1.1705993,0.2528658,-0.35513595,-0.33638993,-0.9656754,-0.9161057
446,0.5581665,0.46659204,-0.2778079,-0.09866738,-0.50182825,0.15652421,-0.6268362,1.968335
447,0.35179794,1.4453375,-0.77667487,1.2985164,-0.3349889,0.35492882,0.20545727,-0.8613128
448,0.63940394,1.4222255,-0.43311763,1.0141174,1.3690277,0.3883782,1.6897479,1.2166606
449,-0.3999052,0.77722126,0.15685593,1.2074933,0.33594996,0.013419509,0.6032531,-0.18801746
450,-0.9536554,-0.31884995,-0.7914046,2.503617,-1.0614636,0.76236004,0.87706876,-1.0597801
451,-0.39746928,0.53891194,-1.3174232,0.80914146,-0.36948258,-0.16153477,0.9428998,-0.35256523
452,0.95767957,1.3043163,-1.0002042,-0.06142328,0.39742598,0.5548886,0.5319931,-0.08964552
453,0.02317506,1.1394546,-1.12562,-0.62658125,0.4503922,0.17434204,0.2787189,-1.051203
454,1.0722561,-2.6658611,-0.5492252,0.31626216,-1.8831081,-0.34836775,-2.0011432,0.054476872
455,0.047523998,0.1632955,-0.35317764,-0.5586176,0.038244445,-0.021659244,-1.0088851,-0.84721035
456,-0.1426468,0.26253408,1.213863,-0.7094761,0.03980144,-1.1745356,0.9331194,0.4956834
457,1.2765543,-0.2408199,0.25685653,0.52693623,0.75052303,-0.00407055,-0.23034126,-1.2044451
458,0.71623707,-0.06519744,-2.208538,-1.1851184,-0.026664943,0.70332074,0.85710514,-0.3758372
459,1.2566137,0.1315161,0.8588821,1.3443321,-1.0354643,-1.2989448,-0.7460943,0.82030797
460,0.5292133,-1.46654,-0.22155833,-0.37985465,-1.1711204,-0.8842548,0.89524823,0.5053353
461,0.23118901,-2.1378534,0.24593264,-0.9659476,-0.25332075,-0.59382355,2.1804702,0.18614051
462,-0.3044417,-0.6764951,0.5221884,-0.6306539,-0.5628172,1.5702825,2.391907,0.21040066
463,1.8988798,-0.4128377,0.53007865,0.6756442,-0.89252466,-1.016473,1.948452,-0.71394247
464,-0.3420674,-0.77700526,-0.33733618,-0.69438815,0.7212423,-0.25492308,0.015608805,0.27310985
465,0.6803453,0.25962913,-1.8339072,-0.68873113,-0.9838054,0.4789731,3.1029758,1.2591417
466,-1.1293626,0.5562924,-1.4042095,0.3755525,-2.027718,0.7552971,-1.4190493,-1.1161616
467,0.33965886,1.248926,0.5202902,-0.24290201,0.87509704,-0.23267046,1.0910244,-1.299085
468,1.8689798,1.998346,-0.9148805,0.70478296,0.069726825,0.7215097,-1.8296585,-1.1824718
469,1.480332,1.3855903,-1.4568093,-0.6961591,0.7390965,1.9267168,-1.1149013,-1.1460334
470,-0.3126394,1.8801721,-1.3421478,-1.1300685,0.83532035,-0.4091456,-0.98484206,-0.13664474
471,-0.017218776,0.48016432,-0.22199106,-0.702744,-1.1072588,0.17583185,-1.0986366,1.2612482
472,-0.1774686,0.5347413,-0.8720791,-0.21134412,-0.4078903,-0.2306185,-2.3204489,-1.2067491
473,-0.22523604,-0.51648855,-1.5460669,-0.7072972,0.90847635,-0.32416433,0.03994776,-0.13993639
474,2.2897785,-1.0353018,0.40352702,0.9930475,0.6158803,0.09001784,2.4290419,0.71569
475,1.6231736,-1.8239118,0.1678704,-0.48057997,-1.2910205,0.23838654,-0.30063975,0.9043854
476,-0.7671604,-1.1864109,-0.37433046,-0.6027835,-0.3395661,0.69123435,-0.05015266,0.26656547
477,-0.23788936,-1.1664989,1.1719649,0.68323165,-1.5577285,-0.073767155,-0.067565754,0.54557365
478,1.3212923,1.2858572,-0.4314906,0.3794617,-0.9697501,0.4684542,-0.06255996,-0.79279995
479,-0.016798258,1.2784296,0.8877715,-0.6429982,0.18325254,0.10693283,1.459812,1.2130364
480,0.12985496,-0.22057575,-1.077707,1.253341,0.5366659,-0.9397386,0.9548949,-1.6976213
481,-0.04546596,0.750407,-0.26447606,2.3399677,0.35349226,-1.2892584,0.37857872,0.32001495
482,0.41020608,0.024789527,0.016596973,1.0420074,-0.6225692,2.203126,0.12869738,-0.12973757
483,1.0193367,0.024377622,0.5959569,0.27594492,1.2667526,0.14022101,-0.744526,-1.6170533
484,1.9684154,-0.820222,-0.72227824,0.20851816,0.6387924,0.36403498,-0.33844364,-0.61223763
485,1.2330436,1.6668099,1.0595336,-1.0579213,0.47881633,-1.074279,1.5764885,0.16108136
486,-0.45503724,-1.7261627,1.0340799,1.259817,-1.5870788,0.46259624,0.15689465,-1.2360117
487,0.14056133,0.44641608,-2.1071322,0.39160448,-0.037652,-0.42043406,-0.097760886,0.59093004
488,-1.0321804,-1.360511,0.37570506,0.76622856,1.3582169,0.107928276,1.7217965,2.1188264
489,-0.64714396,0.20285463,-0.49004912,-1.5139096,-1.2869031,-0.22783847,0.17224213,0.80867106
490,0.19761339,-0.7756209,1.3071777,1.2686752,0.6030623,0.21757345,-0.9682608,0.39421797
491,-1.7123736,0.9029071,-1.4509206,1.0557722,-0.024781968,-1.3706957,-0.020247582,-0.19459112
492,-1.4399774,0.28360903,-0.14939225,0.8664626,1.5305755,-0.33073476,-1.0784059,0.9087903
493,1.1689925,0.3901651,-1.3243586,-0.38875857,-0.7026985,-0.64480966,0.7424116,-1.2303598
494,-2.0537844,-1.1538111,-1.0801151,0.27738413,0.4200243,1.5525719,0.8732024,1.000104
495,0.23626718,0.6423452,0.6726351,2.6306047,0.8735582,-0.72964406,-0.7460791,0.008399274
496,-0.18346934,1.4985261,-1.1427606,0.11837979,0.58646727,0.3453703,-0.70557755,1.9022193
497,0.025402844,-0.80634034,-0.38479742,0.36326283,-0.26599208,0.94097555,0.41197035,0.9022422
498,0.019903366,-0.3810168,-0.27419338,0.8840096,1.685245,1.4141288,2.640529,-0.17235526
499,-0.17459078,2.2640617,-1.0075843,0.4050067,-1.00922,0.5556661,0.5931825,1.9697614
500,0.7545312,0.017707609,-0.0060343295,0.17550406,-0.99150354,0.16707855,0.4056985,-1.3214288
501,0.81766653,-0.1798861,-1.2270322,-0.30251905,1.4062334,-2.0837579,0.59929824,-0.27274492
502,1.2984653,1.0770046,-0.56501997,-0.040941663,1.389868,-1.1376948,-0.9030856,0.9686104
503,-1.1540514,-0.6408531,1.2556512,0.8638848,-0.080921195,0.31485936,1.3829572,-1.1532828
504,0.66070646,0.5601887,-1.4471663,1.5769733,-1.2457359,0.5088403,-0.18423307,0.79687804
505,2.0672925,-0.09164065,-1.2972434,-1.2910812,0.5624213,-0.89009565,1.3305237,0.9026435
506,-0.43946934,0.35882255,-0.25216088,1.7961025,0.2822279,0.08875266,0.47524515,0.878872
507,-0.030223787,-0.3004099,0.50224036,1.0072627,1.3476105,-1.3153651,0.16958493,-0.4032348
508,-0.9272657,0.6493705,1.5406679,-2.02656,-0.27257806,1.5905819,1.3332849,1.4847766
509,-0.008398443,1.6372609,-0.80401665,0.34350488,0.090490796,0.3960428,-1.2848791,0.6272868
510,-1.3988769,-0.5069278,-0.4761663,-0.3973909,1.6143024,0.80357105,0.59163547,0.9753778
511,0.5538583,-0.86660343,0.06848118,-0.35763478,-0.78074086,0.8346194,0.31291807,0.22660421
512,-0.9701333,0.6311801,0.7645917,-0.6847898,0.28421426,-0.19292861,2.8167815,-1.2225451
513,-1.9153019,1.2025875,0.20192252,-0.13596077,-1.0903429,1.955871,-0.7075334,-0.5707956
514,-0.045268133,-0.12072193,0.13457412,-0.089842625,0.5132071,-0.6454251,-0.23928057,1.6298856
515,-1.719512,0.8141835,0.5955585,-0.5671632,0.70036995,-0.7535167,0.013345912,-0.10903433
516,1.7416085,-1.0663482,0.022628672,2.0118022,0.34124786,0.26085028,1.4255311,0.1791768
517,0.10932523,-0.95554566,1.0791444,0.1969895,-1.0511848,-1.3242087,-0.22881335,2.1883614
518,1.3173888,2.4200811,-0.4097183,0.12972307,-0.0499603,1.0648139,1.3742188,0.58971703
519,1.0813018,0.44702098,0.20782879,0.58801526,0.92460644,-0.628854,0.6666817,-0.5492247
520,0.2618095,-1.0356569,0.56957984,0.33417204,1.3732398,0.54838073,0.50247085,-0.06163284
521,-0.3504969,-0.49474624,0.5164044,1.4434875,-0.12861812,-0.5328761,0.016011223,-0.074679196
